Customer,State,Customer_Lifetime_Value,Response,Coverage,Education,Effective_To_Date,Employment_Status,Gender,Income,Location_Code,Marital_Status,Monthly_Premium_Auto,Months_Since_Last_Claim,Months_Since_Policy_Inception,Number_of_Open_Complaints,Number of Policies,Policy_Type,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
KL84615,Arizona,4624.622593,false,Basic,High School or Below,2024-02-22,Unemployed,M,0,Suburban,Married,68,0,16,2,3,Personal Auto,Personal L2,Offer3,Call Center,469.278843,Four-Door Car,Large
BH36973,Oregon,2730.3538,false,Basic,College,2024-02-03,Employed,F,63401,Urban,Married,68,1,18,0,1,Personal Auto,Personal L1,Offer2,Agent,202.938048,Four-Door Car,Medsize
IW27109,Oregon,4650.68277,false,Basic,College,2024-01-11,Unemployed,M,0,Suburban,Single,68,17,66,0,3,Personal Auto,Personal L3,Offer1,Agent,722.877299,Two-Door Car,Medsize
DE18949,Oregon,16344.60809,false,Basic,College,2024-01-16,Employed,F,57029,Rural,Married,68,24,97,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,135.788525,Two-Door Car,Small
GA49547,Washington,5363.076547,false,Basic,High School or Below,2024-02-18,Employed,M,36357,Rural,Married,68,28,96,0,6,Personal Auto,Personal L3,Offer1,Branch,17.269323,Four-Door Car,Medsize
FI75266,Oregon,7891.584409,false,Basic,Bachelor,2024-01-02,Employed,M,28422,Suburban,Married,68,5,63,1,2,Corporate Auto,Corporate L1,Offer3,Agent,453.909559,Four-Door Car,Large
MC83487,Arizona,4276.915328,false,Basic,Bachelor,2024-01-28,Disabled,M,18768,Suburban,Single,68,19,53,3,3,Corporate Auto,Corporate L3,Offer1,Agent,647.454583,Four-Door Car,Medsize
IH23596,California,2546.364668,false,Basic,Bachelor,2024-02-23,Unemployed,F,0,Urban,Divorced,68,13,11,0,1,Corporate Auto,Corporate L3,Offer1,Call Center,296.692076,Four-Door Car,Medsize
CB95310,Arizona,2747.429661,false,Basic,Doctor,2024-01-12,Employed,F,83502,Suburban,Married,68,25,36,0,1,Personal Auto,Personal L3,Offer2,Branch,368.963633,Four-Door Car,Medsize
BO94261,Arizona,7550.867469,false,Basic,Doctor,2024-01-20,Unemployed,M,0,Rural,Married,68,32,15,1,2,Personal Auto,Personal L1,Offer2,Call Center,100.212651,Four-Door Car,Medsize
TJ58873,Oregon,2748.800067,false,Basic,High School or Below,2024-01-14,Employed,M,56900,Urban,Married,68,11,34,0,1,Personal Auto,Personal L3,Offer3,Agent,304.115627,Four-Door Car,Medsize
MM45897,Nevada,2714.654446,false,Basic,Bachelor,2024-02-12,Employed,M,88545,Suburban,Married,68,25,33,0,1,Personal Auto,Personal L3,Offer3,Call Center,374.108319,Four-Door Car,Large
KG40352,Oregon,5447.201066,false,Basic,College,2024-02-18,Employed,F,68815,Rural,Married,68,29,37,0,3,Personal Auto,Personal L2,Offer4,Branch,114.743385,Four-Door Car,Small
PH85036,Washington,5482.549359,false,Basic,Bachelor,2024-02-10,Employed,F,79325,Urban,Married,68,4,31,0,4,Corporate Auto,Corporate L2,Offer2,Agent,251.294821,Four-Door Car,Medsize
JQ93340,Nevada,5459.216794,false,Basic,High School or Below,2024-02-22,Employed,M,83208,Urban,Married,68,10,93,0,4,Special Auto,Special L2,Offer2,Call Center,325.866271,Four-Door Car,Small
OL36978,California,5405.518391,false,Basic,High School or Below,2024-02-24,Employed,F,67241,Rural,Married,68,22,6,1,9,Personal Auto,Personal L3,Offer2,Call Center,5.674809,Two-Door Car,Medsize
OB52091,Washington,8112.323843,false,Basic,Bachelor,2024-02-09,Employed,M,87403,Suburban,Divorced,68,1,63,0,2,Personal Auto,Personal L1,Offer1,Agent,456.290338,Four-Door Car,Medsize
MS39869,Nevada,7343.353716,false,Basic,College,2024-01-05,Unemployed,F,0,Suburban,Single,68,16,57,0,2,Personal Auto,Personal L1,Offer2,Call Center,479.028818,Four-Door Car,Medsize
GE46404,Oregon,2709.539796,false,Basic,College,2024-01-17,Employed,F,58828,Suburban,Married,68,13,98,0,1,Personal Auto,Personal L3,Offer1,Agent,446.751243,Four-Door Car,Small
LD71221,Oregon,4318.088108,false,Basic,Bachelor,2024-01-31,Unemployed,F,0,Urban,Divorced,68,7,53,3,3,Personal Auto,Personal L3,Offer2,Branch,230.109964,Two-Door Car,Medsize
GB70736,Oregon,5510.965059,false,Basic,College,2024-01-21,Employed,F,99553,Rural,Married,68,14,85,0,6,Corporate Auto,Corporate L3,Offer4,Web,111.586995,Four-Door Car,Medsize
ZN34245,Arizona,2308.472055,false,Basic,College,2024-02-23,Unemployed,M,0,Suburban,Single,68,9,34,0,1,Corporate Auto,Corporate L3,Offer2,Web,489.6,Four-Door Car,Medsize
GF94951,Arizona,7076.653181,false,Basic,Bachelor,2024-02-20,Unemployed,M,0,Suburban,Single,68,8,9,0,2,Corporate Auto,Corporate L2,Offer1,Branch,489.6,Two-Door Car,Large
KY39767,Oregon,4661.984144,false,Basic,College,2024-02-04,Unemployed,F,0,Suburban,Single,68,0,48,1,5,Personal Auto,Personal L2,Offer1,Call Center,489.6,Four-Door Car,Medsize
DL26809,Nevada,6826.797741,false,Basic,College,2024-02-27,Unemployed,M,0,Suburban,Single,68,13,26,0,2,Personal Auto,Personal L3,Offer1,Agent,489.6,Two-Door Car,Small
FI86516,Oregon,4786.054889,false,Basic,Bachelor,2024-01-26,Unemployed,F,0,Suburban,Single,68,4,67,0,9,Corporate Auto,Corporate L1,Offer1,Agent,489.6,Four-Door Car,Small
SQ87105,Oregon,4760.941906,false,Basic,Bachelor,2024-02-24,Unemployed,F,0,Suburban,Single,68,9,1,0,6,Corporate Auto,Corporate L3,Offer1,Web,489.6,Four-Door Car,Medsize
VN57368,California,7091.740512,false,Basic,High School or Below,2024-02-07,Unemployed,M,0,Suburban,Single,68,13,52,0,2,Corporate Auto,Corporate L1,Offer1,Agent,489.6,Four-Door Car,Medsize
XF92956,Oregon,2448.859093,false,Basic,High School or Below,2024-01-15,Unemployed,M,0,Suburban,Single,68,35,52,0,1,Personal Auto,Personal L2,Offer3,Branch,489.6,Four-Door Car,Medsize
OW20992,California,2311.118403,false,Basic,High School or Below,2024-01-18,Unemployed,M,0,Suburban,Single,68,0,45,0,1,Personal Auto,Personal L2,Offer2,Web,489.6,Four-Door Car,Medsize
XY28151,Oregon,2317.282049,false,Basic,Bachelor,2024-01-16,Unemployed,F,0,Suburban,Single,68,10,81,0,1,Corporate Auto,Corporate L2,Offer1,Call Center,489.6,Two-Door Car,Medsize
CR88883,Arizona,7452.543017,false,Basic,College,2024-01-21,Unemployed,M,0,Suburban,Married,68,14,46,0,2,Corporate Auto,Corporate L1,Offer1,Branch,489.6,Two-Door Car,Medsize
YW43854,Washington,6944.739992,false,Basic,High School or Below,2024-01-03,Unemployed,M,0,Suburban,Single,68,24,31,0,2,Personal Auto,Personal L1,Offer1,Branch,489.6,Four-Door Car,Medsize
YN15016,California,4471.747876,false,Basic,High School or Below,2024-02-26,Unemployed,M,0,Suburban,Single,68,35,98,2,9,Personal Auto,Personal L3,Offer1,Branch,489.6,Four-Door Car,Medsize
ED50963,California,2688.863963,false,Basic,High School or Below,2024-01-29,Employed,F,32808,Suburban,Married,68,1,88,1,1,Personal Auto,Personal L3,Offer3,Branch,541.695658,Four-Door Car,Small
LW75453,California,5354.612433,false,Basic,Bachelor,2024-01-12,Employed,M,29445,Suburban,Married,68,0,31,0,9,Personal Auto,Personal L3,Offer3,Call Center,334.015169,Four-Door Car,Medsize
YT56442,California,2642.932059,false,Basic,College,2024-01-20,Employed,M,58729,Rural,Married,68,2,67,2,1,Corporate Auto,Corporate L3,Offer1,Web,94.845076,Four-Door Car,Medsize
DQ45854,Oregon,16172.94049,false,Basic,College,2024-01-30,Employed,F,64388,Rural,Single,68,9,46,0,2,Personal Auto,Personal L3,Offer2,Branch,12.394834,Four-Door Car,Medsize
TZ22914,Oregon,5130.823951,false,Basic,Master,2024-01-14,Disabled,M,12940,Urban,Divorced,68,7,36,0,3,Personal Auto,Personal L3,Offer1,Agent,268.1726,Two-Door Car,Large
DM95829,California,2523.959554,false,Basic,College,2024-02-24,Medical Leave,M,16244,Suburban,Married,68,4,85,0,1,Personal Auto,Personal L3,Offer4,Call Center,623.223617,Two-Door Car,Medsize
BW52697,California,5505.057003,false,Basic,College,2024-01-01,Employed,F,86132,Urban,Married,68,30,10,0,3,Personal Auto,Personal L3,Offer2,Call Center,301.437365,Two-Door Car,Medsize
JB47784,Oregon,5534.821886,false,Basic,Doctor,2024-01-23,Employed,F,81945,Rural,Single,68,19,45,0,9,Personal Auto,Personal L1,Offer1,Call Center,47.451832,Four-Door Car,Small
UI44314,Arizona,2620.167098,false,Basic,Bachelor,2024-01-25,Employed,M,31911,Urban,Single,68,13,65,0,1,Personal Auto,Personal L3,Offer1,Branch,245.893663,Four-Door Car,Medsize
EH51056,California,2750.878284,false,Basic,High School or Below,2024-01-20,Employed,M,93102,Suburban,Married,68,24,2,0,1,Personal Auto,Personal L2,Offer4,Branch,578.945761,Two-Door Car,Small
KC17170,Arizona,5465.603983,false,Basic,Bachelor,2024-01-31,Employed,F,54422,Rural,Married,68,9,8,0,5,Corporate Auto,Corporate L3,Offer1,Branch,75.501852,Four-Door Car,Medsize
TF53472,Oregon,5350.214918,false,Basic,Bachelor,2024-02-01,Employed,F,41336,Urban,Divorced,68,33,25,0,5,Personal Auto,Personal L3,Offer1,Agent,263.090605,Four-Door Car,Medsize
EU81458,Oregon,2743.553584,false,Basic,Doctor,2024-02-12,Employed,F,95782,Urban,Married,68,6,22,1,1,Personal Auto,Personal L3,Offer3,Call Center,247.847239,Four-Door Car,Medsize
QW87316,Oregon,2650.622781,false,Basic,College,2024-01-20,Employed,F,39035,Urban,Divorced,68,15,65,0,1,Personal Auto,Personal L2,Offer2,Agent,244.564334,Four-Door Car,Medsize
TP51897,California,2621.808611,false,Basic,College,2024-02-20,Employed,F,36843,Suburban,Married,68,12,11,3,1,Corporate Auto,Corporate L1,Offer4,Agent,357.642982,Four-Door Car,Medsize
HD12841,California,5505.687336,false,Basic,Master,2024-02-06,Employed,F,95766,Rural,Married,68,17,62,0,5,Personal Auto,Personal L3,Offer2,Call Center,162.557048,Four-Door Car,Medsize
LP59331,Arizona,5282.543094,false,Basic,College,2024-02-26,Employed,M,38606,Suburban,Single,68,16,99,0,3,Personal Auto,Personal L3,Offer1,Branch,413.288851,Four-Door Car,Medsize
UA51318,Arizona,5116.624022,false,Basic,High School or Below,2024-02-17,Employed,F,26173,Suburban,Single,68,2,10,1,9,Corporate Auto,Corporate L1,Offer2,Web,449.819671,Four-Door Car,Medsize
VT34834,Nevada,4953.358432,false,Basic,High School or Below,2024-02-08,Unemployed,M,0,Suburban,Married,68,11,90,0,4,Personal Auto,Personal L1,Offer3,Branch,342.468248,Four-Door Car,Small
GB32334,California,5379.482798,false,Basic,College,2024-02-10,Employed,F,24702,Urban,Married,68,13,63,0,8,Personal Auto,Personal L3,Offer2,Web,214.91451,Four-Door Car,Large
FR81224,Oregon,5494.87251,false,Basic,Master,2024-02-07,Employed,M,89205,Rural,Married,68,28,86,0,6,Personal Auto,Personal L2,Offer2,Agent,165.523154,Two-Door Car,Medsize
WM24870,Nevada,5383.670919,false,Basic,College,2024-02-23,Employed,F,89092,Rural,Divorced,68,31,30,2,3,Personal Auto,Personal L3,Offer1,Branch,91.8198,Two-Door Car,Medsize
KP51068,Oregon,2640.58732,false,Basic,Bachelor,2024-02-01,Employed,M,59961,Urban,Single,68,8,7,0,1,Personal Auto,Personal L3,Offer1,Branch,291.91645,Four-Door Car,Medsize
NB82190,Oregon,5278.183759,false,Basic,College,2024-02-09,Employed,M,73742,Rural,Single,68,10,60,0,3,Personal Auto,Personal L1,Offer2,Branch,27.210992,Two-Door Car,Medsize
FQ32742,Arizona,7553.936525,false,Basic,Doctor,2024-01-24,Employed,M,38008,Urban,Divorced,68,12,40,4,2,Personal Auto,Personal L2,Offer2,Agent,321.789644,Four-Door Car,Medsize
LG73224,California,2670.63599,false,Basic,High School or Below,2024-01-20,Employed,M,52572,Suburban,Single,68,16,73,0,1,Personal Auto,Personal L2,Offer4,Web,379.281455,Four-Door Car,Medsize
KS36311,California,2701.039719,false,Basic,College,2024-02-19,Employed,F,39141,Suburban,Married,68,22,7,0,1,Personal Auto,Personal L1,Offer2,Branch,402.456296,Four-Door Car,Small
JU64043,Oregon,4999.34581,false,Basic,Master,2024-01-07,Employed,M,49414,Rural,Single,68,8,82,5,6,Personal Auto,Personal L3,Offer1,Agent,159.631303,Four-Door Car,Large
MX48796,California,4873.672682,false,Basic,Bachelor,2024-02-14,Unemployed,F,0,Suburban,Single,68,3,5,0,5,Corporate Auto,Corporate L3,Offer1,Agent,356.08323,Four-Door Car,Medsize
HJ58678,Nevada,5418.152088,false,Basic,College,2024-02-10,Employed,F,57587,Urban,Divorced,68,4,83,0,7,Personal Auto,Personal L2,Offer3,Agent,257.090387,Four-Door Car,Medsize
FP60372,Nevada,8072.746442,false,Basic,Bachelor,2024-01-15,Employed,M,30584,Rural,Married,68,10,37,0,2,Personal Auto,Personal L2,Offer3,Branch,51.662597,Two-Door Car,Medsize
GT65478,Oregon,8217.427595,false,Basic,College,2024-01-19,Employed,F,84815,Urban,Married,68,9,37,0,2,Personal Auto,Personal L1,Offer1,Agent,279.996658,Four-Door Car,Medsize
RO87000,California,2688.878609,false,Basic,High School or Below,2024-02-16,Employed,M,50719,Suburban,Single,68,10,28,0,1,Personal Auto,Personal L3,Offer2,Call Center,394.248334,Four-Door Car,Medsize
VG57728,California,2692.057629,false,Basic,High School or Below,2024-01-08,Employed,M,92593,Rural,Single,68,4,53,0,1,Corporate Auto,Corporate L3,Offer1,Agent,8.44322,Four-Door Car,Medsize
WW31823,Oregon,19190.31894,false,Basic,High School or Below,2024-01-22,Employed,F,39034,Suburban,Married,68,10,55,0,2,Personal Auto,Personal L1,Offer1,Agent,466.446708,Four-Door Car,Small
RI78966,Oregon,7771.158973,false,Basic,Master,2024-02-21,Medical Leave,M,21876,Suburban,Married,68,12,28,0,2,Personal Auto,Personal L3,Offer1,Agent,465.41477,Four-Door Car,Small
NI58226,Oregon,2752.65503,false,Basic,High School or Below,2024-02-23,Employed,F,81280,Urban,Married,68,6,47,0,1,Personal Auto,Personal L3,Offer3,Web,308.349562,Four-Door Car,Medsize
JO98946,Oregon,2655.996158,false,Basic,Bachelor,2024-02-10,Employed,M,31796,Suburban,Divorced,68,27,16,0,1,Personal Auto,Personal L3,Offer1,Agent,377.442796,Four-Door Car,Medsize
DV22542,California,2722.408776,false,Basic,High School or Below,2024-01-27,Employed,M,58620,Urban,Divorced,68,8,60,0,1,Personal Auto,Personal L3,Offer2,Branch,292.135884,Two-Door Car,Large
WK55963,California,8130.651447,false,Basic,College,2024-01-02,Employed,M,61036,Suburban,Married,68,2,75,0,2,Corporate Auto,Corporate L3,Offer3,Web,413.25233,Two-Door Car,Medsize
GK94889,California,5279.124682,false,Basic,College,2024-02-12,Employed,M,22280,Rural,Married,68,10,48,0,3,Personal Auto,Personal L3,Offer3,Web,169.414572,Four-Door Car,Large
SI30451,Arizona,2718.375247,false,Basic,College,2024-02-27,Employed,F,30009,Urban,Married,68,28,56,0,1,Personal Auto,Personal L1,Offer1,Agent,317.428826,Four-Door Car,Medsize
YE64125,Oregon,2649.207711,false,Basic,College,2024-01-08,Employed,F,36283,Urban,Divorced,68,14,63,1,1,Personal Auto,Personal L2,Offer1,Call Center,291.410965,Four-Door Car,Medsize
ZM84839,California,8146.271602,false,Basic,College,2024-02-27,Employed,F,92777,Rural,Married,68,21,83,2,2,Personal Auto,Personal L1,Offer1,Web,158.041549,Two-Door Car,Medsize
ZK38095,California,2369.439009,false,Basic,Bachelor,2024-02-14,Unemployed,F,0,Suburban,Single,68,35,35,0,1,Personal Auto,Personal L2,Offer1,Call Center,487.345606,Four-Door Car,Small
KA95976,California,5392.502531,false,Basic,High School or Below,2024-01-18,Employed,F,80550,Urban,Married,68,16,67,3,7,Personal Auto,Personal L3,Offer1,Branch,265.516965,Four-Door Car,Medsize
TW73441,Nevada,2773.455358,false,Basic,High School or Below,2024-01-26,Employed,F,73478,Urban,Married,68,2,38,0,1,Personal Auto,Personal L2,Offer2,Call Center,241.88878,Four-Door Car,Medsize
MZ85889,California,5421.524497,false,Basic,Master,2024-02-26,Employed,F,25778,Rural,Divorced,68,29,34,0,3,Corporate Auto,Corporate L2,Offer2,Call Center,20.141289,Two-Door Car,Large
TI48450,California,7948.544751,false,Basic,College,2024-02-15,Employed,M,23916,Suburban,Married,68,33,86,0,2,Corporate Auto,Corporate L3,Offer4,Call Center,481.113765,Two-Door Car,Medsize
ZT53375,California,5483.89085,false,Basic,Bachelor,2024-01-07,Employed,M,87777,Urban,Single,68,16,1,0,7,Personal Auto,Personal L2,Offer1,Branch,257.708912,Two-Door Car,Medsize
SA50567,Nevada,5448.555219,false,Basic,Bachelor,2024-01-07,Employed,M,85296,Suburban,Married,68,15,47,0,6,Personal Auto,Personal L3,Offer3,Web,342.515136,Four-Door Car,Medsize
UU53919,Oregon,5403.546122,false,Basic,Master,2024-01-14,Employed,F,27430,Urban,Married,68,25,12,0,4,Personal Auto,Personal L2,Offer3,Call Center,184.955105,Two-Door Car,Medsize
JA12512,California,5556.282281,false,Basic,Bachelor,2024-02-16,Employed,F,97424,Urban,Married,68,25,13,0,5,Personal Auto,Personal L3,Offer1,Agent,230.436256,Two-Door Car,Medsize
NM40177,California,8010.968982,false,Basic,Bachelor,2024-01-27,Employed,M,52009,Urban,Married,68,20,29,0,2,Personal Auto,Personal L3,Offer1,Agent,250.416569,Four-Door Car,Medsize
WG28563,California,5519.513075,false,Basic,Doctor,2024-01-04,Employed,F,70914,Rural,Married,68,15,82,0,3,Personal Auto,Personal L3,Offer1,Agent,77.695518,Four-Door Car,Medsize
UW98698,California,2269.841123,false,Basic,College,2024-02-08,Unemployed,M,0,Suburban,Single,68,22,43,0,1,Personal Auto,Personal L3,Offer4,Agent,542.016902,Four-Door Car,Medsize
TM13014,California,2434.08581,false,Basic,Bachelor,2024-02-18,Unemployed,M,0,Urban,Married,68,28,65,0,1,Personal Auto,Personal L2,Offer3,Branch,271.489602,Four-Door Car,Medsize
KB50999,California,5394.000979,false,Basic,College,2024-02-03,Employed,F,27568,Urban,Married,68,0,62,0,3,Personal Auto,Personal L3,Offer3,Call Center,278.689331,Two-Door Car,Medsize
HO74982,California,5382.761801,false,Basic,Bachelor,2024-01-24,Employed,F,74888,Suburban,Married,68,19,36,3,7,Personal Auto,Personal L3,Offer3,Call Center,335.936021,Two-Door Car,Small
FH39423,Oregon,5539.349243,false,Basic,Master,2024-01-31,Employed,F,80727,Rural,Married,68,15,43,0,4,Personal Auto,Personal L2,Offer2,Call Center,98.71658,Four-Door Car,Medsize
JH58573,California,7927.182997,false,Basic,College,2024-01-11,Employed,M,32555,Rural,Married,68,32,72,0,2,Personal Auto,Personal L1,Offer3,Call Center,86.912677,Two-Door Car,Medsize
VU35401,Nevada,2758.703811,false,Basic,High School or Below,2024-01-18,Employed,F,44619,Urban,Married,68,35,45,0,1,Corporate Auto,Corporate L2,Offer2,Web,283.668439,Four-Door Car,Medsize
FQ51281,Oregon,8170.621997,false,Basic,Bachelor,2024-01-27,Employed,F,95241,Rural,Married,68,3,12,1,2,Personal Auto,Personal L3,Offer2,Branch,87.803087,Four-Door Car,Large
LR49944,Nevada,2744.73543,false,Basic,Doctor,2024-02-25,Employed,F,35159,Rural,Married,68,0,73,0,1,Personal Auto,Personal L3,Offer1,Agent,150.501033,Two-Door Car,Large
YB66933,Washington,5382.752045,false,Basic,Bachelor,2024-02-26,Employed,F,77552,Rural,Divorced,68,33,76,1,7,Corporate Auto,Corporate L3,Offer1,Call Center,45.215059,Four-Door Car,Medsize
ZZ83340,Oregon,5508.315536,false,Basic,Doctor,2024-02-04,Employed,F,96021,Urban,Married,68,5,30,0,5,Personal Auto,Personal L1,Offer3,Branch,315.004602,Two-Door Car,Medsize
WP51328,Oregon,4744.967459,false,Basic,Doctor,2024-02-19,Employed,M,20698,Urban,Single,68,21,72,5,5,Personal Auto,Personal L3,Offer4,Branch,248.422693,Two-Door Car,Medsize
RA61917,Washington,8029.715047,false,Basic,High School or Below,2024-01-24,Employed,F,76081,Suburban,Single,68,14,3,0,2,Personal Auto,Personal L2,Offer2,Branch,384.210821,Four-Door Car,Medsize
EZ11341,California,8080.948098,false,Basic,College,2024-01-20,Employed,M,85210,Rural,Single,68,34,9,0,2,Personal Auto,Personal L1,Offer3,Branch,32.714226,Two-Door Car,Medsize
DR77989,California,4785.909313,false,Basic,College,2024-01-25,Unemployed,M,0,Urban,Divorced,68,16,12,0,7,Personal Auto,Personal L1,Offer1,Call Center,199.23876,Four-Door Car,Medsize
HC16500,Arizona,8189.967712,false,Basic,Doctor,2024-02-25,Employed,M,72191,Urban,Married,68,19,48,0,2,Personal Auto,Personal L3,Offer3,Call Center,209.387509,Four-Door Car,Medsize
TT47031,Arizona,5450.573438,false,Basic,Bachelor,2024-02-04,Employed,F,76389,Urban,Married,68,5,86,0,7,Personal Auto,Personal L1,Offer1,Web,262.00129,Four-Door Car,Small
BA52133,California,5344.989624,false,Basic,Master,2024-02-11,Employed,M,22908,Suburban,Married,68,30,19,0,7,Personal Auto,Personal L2,Offer3,Call Center,387.774781,Four-Door Car,Small
XV53746,California,16484.01644,false,Basic,High School or Below,2024-02-21,Employed,F,91354,Suburban,Married,68,30,26,0,2,Special Auto,Special L2,Offer2,Agent,361.646987,Two-Door Car,Medsize
IN26765,Oregon,8271.906799,false,Basic,College,2024-02-27,Employed,M,62912,Rural,Married,69,9,89,0,2,Personal Auto,Personal L1,Offer2,Branch,168.358644,Two-Door Car,Medsize
XE96798,Oregon,2795.735679,false,Basic,Master,2024-01-09,Employed,M,85950,Rural,Divorced,69,5,61,0,1,Personal Auto,Personal L3,Offer4,Web,47.70723,Four-Door Car,Small
QQ39596,Arizona,2517.533581,false,Basic,College,2024-02-26,Unemployed,F,0,Rural,Married,69,2,71,0,1,Personal Auto,Personal L3,Offer2,Call Center,42.096415,Four-Door Car,Medsize
DI45039,California,2754.143877,false,Basic,College,2024-01-03,Employed,F,58705,Rural,Married,69,19,95,0,1,Personal Auto,Personal L2,Offer4,Web,48.956424,Two-Door Car,Medsize
OR33365,California,5171.272924,false,Basic,College,2024-01-16,Unemployed,F,0,Suburban,Married,69,13,90,0,3,Corporate Auto,Corporate L2,Offer1,Agent,344.469652,Two-Door Car,Medsize
OB88698,Oregon,5469.542959,false,Basic,High School or Below,2024-01-23,Employed,M,67099,Rural,Married,69,11,24,0,6,Personal Auto,Personal L3,Offer4,Branch,22.995594,Two-Door Car,Medsize
